Students	1112
1056203	002855 006023 007007 
1056217	001156 002855 004807 006023 
1056270	002855 006023 008765 
1056281	001424 002855 004355 
1056320	001747 002855 
1056600	002855 004355 006023 008439 
1056688	002855 006500 008773 
1056722	002151 002855 003407 006023 
1056738	002855 004009 006848 007007 
1056815	002635 002855 005847 007008 
1056910	002855 007364 008765 
1056963	002151 002855 004009 006023 
1056980	001836 002855 006023 
1057004	002855 005159 005724 008765 
1057520	001151 002855 005121 006026 
1057535	002855 004014 006029 006848 
1057592	001424 002855 005847 006023 
1057779	001424 002855 005845 008765 
1058048	002855 002992 006023 007877 
1058058	002367 002855 007364 008763 
1058180	001755 002855 004009 004815 
1058223	002151 002855 006024 
1058242	002855 003442 006023 
1058421	001151 002855 004011 006023 
1064045	002151 002855 002992 004355 
1064148	002855 006023 007007 
1064270	002855 006023 007364 008765 
1064385	001424 002855 007364 
1064605	001749 001836 002855 
1064780	001151 002855 006023 006500 
1064790	001151 002855 004009 006026 
1065142	002151 002855 004009 006023 
1065183	002855 004017 006029 006042 006501 
1065196	002855 003407 006501 
1065238	002855 003433 005724 
1065271	002855 004014 006023 007010 
1065654	002855 004274 006023 007008 
1065781	002855 006023 007364 008765 
1065796	001151 002151 002855 
1065945	001566 001568 002855 004838 
1066007	001838 002855 004009 006026 
1066308	002855 004274 004359 005141 
1066309	001151 001836 002855 004359 
1066335	002149 002855 003407 006023 
1066679	002635 002855 002992 
1066778	002151 002855 004011 006023 
1066915	002855 004359 006024 
1066924	001836 002855 004011 006023 
1067182	002855 004733 006500 
1067241	003465 
1067251	002562 002855 005845 006501 
1067297	002855 003433 006501 007364 
1067334	002151 002855 004009 006024 
1067377	002855 002992 007364 008763 
1067460	001151 002151 002855 006023 
1067483	002855 004666 007008 008763 
1067502	002635 002855 006023 007364 
1067724	002855 004009 006026 006500 
1067726	002855 004013 004274 
1067748	002562 002855 003407 006023 007010 
1067862	001838 002855 004009 007007 
1067933	002151 002855 004011 006023 
1068052	002855 004009 006023 
1068109	002855 002992 004355 006023 
1068371	002151 002855 007364 008763 
1068383	002855 006024 008765 
1068526	002855 006848 007010 
1073544	002855 006023 007008 007364 
1076009	002149 002855 006023 008765 
1076085	007881 007902 
1076246	001162 001836 002855 008765 
1076274	002855 006023 008767 
1076299	002855 004011 006023 
1076437	001838 002855 006026 008763 
1076531	002855 002992 004011 
1076776	001836 002855 002992 003407 007010 
1076783	002367 002855 007364 008765 
1076854	002855 007364 008773 
1076922	001162 002855 002992 006023 
1076923	002855 004013 006518 007364 
1076989	002151 002855 006024 006518 
1077003	002855 004807 005727 008420 
1077161	002855 002992 006024 
1077257	002855 004808 006024 007010 
1077294	002855 004009 006023 007010 
1077380	001193 001838 002855 
1077413	002855 006500 007364 
1077416	002855 004359 006023 007006 
1077417	002855 004011 006024 
1077482	002855 002992 004359 006024 
1077815	001424 002855 004274 008420 
1077963	002855 004274 
1078413	001151 002855 005141 
1078508	002855 006024 008773 
1078648	002855 004011 006023 007008 
1078680	001151 002151 002855 
1078819	001162 002855 004009 006023 
1078836	001836 002855 006023 
1078921	002149 002855 003407 006023 008763 
1079268	002149 002855 007364 
1079366	002562 002855 003407 004009 007364 
1079384	002855 006023 
1079444	002855 004009 006023 006501 
1079614	001151 002855 004011 007007 
1079771	001836 002562 002855 004359 
1079993	001151 002855 007364 
1080149	001151 002855 006023 008767 
1080398	002367 002855 006023 008767 
1080648	002855 004359 006029 
1080792	002855 002992 007364 008765 
1081006	002855 003433 006026 008765 
1081917	002562 002855 002992 003407 006023 
1081939	001151 002855 004014 006023 
1081952	002855 002992 004009 006023 
1082150	001151 002855 002992 008763 
1082799	002855 004009 006023 
1082905	002855 006023 008767 
1082907	001836 002855 006023 008763 
1082919	001424 002855 002992 004011 
1083080	002855 006024 007364 
1083430	001424 002151 002855 006023 
1083431	002855 002992 006023 007010 
1083594	002151 002855 006023 
1083626	001151 002855 004009 006023 
1083627	001424 002855 006539 008763 
1083812	002856 007034 
1084017	002151 002855 004807 006023 
1084185	002855 004274 006023 
1084187	002855 006023 006848 008765 
1084321	002855 006023 006501 
1084334	001424 001836 002855 004355 
1084462	001566 001568 001764 002855 008765 
1084909	002160 002855 006026 007043 
1085061	002855 004009 006026 007364 
1085324	001843 002855 002935 007364 
1085631	001766 002855 008763 
1086329	004009 007374 007375 
1086489	002855 
1086916	001151 004359 005141 006024 
1088180	001836 002160 002855 004011 
1088192	002855 
1170860	001749 002855 003433 004011 
1172030	001151 007007 
